text,subject,label,predicted
"Action required: Confirm your identity Staff Farewell It is with much regret I advise that Wilna Joubert, Team Leader Events Management is leaving Massey for a new life in Australia. We will be holding an afternoon tea for Wilna in the Study Centre Staff Lounge, this Thursday (24th) at 3pm for those who wish to farewell Wilna. A card and donation envelope will be located in the Deputy Vice-Chancellor's office. Please RSVP to l.a.khdoralc@massey.ac.nz for catering purposes. Andrea Davies, BBS,MBA Regional Registrar Auckland Albany Campus Massey University Private Bag 102 904 North Shore Mail Centre 09 4140800 extn 9516 or 021 246 2258",Action required: Confirm your identity,0,1
"New features available Re: [FoRK] What happens if ETrade goes bankrupt (you may have to register for this thread link to work) 2nd page of the thread has some details. You have to distinguish between bank accounts at etrade and brokerage accounts. The brokerage stuff would be covered up to $500k via SIPC, although apparently for cash in the account you are only covered up to $100k. However Etrade has an extra $600mil in private insurance which might bump that up. As for how soon you would get your money back, not sure. With failed bank accounts through FDIC it is typically available in 24 hrs to at most less than a week, but I have no idea about SIPC. If in any doubt at all, safer to just get your money out of there ASAP. -- Brian Atkins Singularity Institute for Artificial Intelligence",New features available,0,1
Your report is ready We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,Your report is ready,0,1
"Microsoft: Security code for verification Message to all Academic Staff - Computer Labs KiaOra If you would like to be part of a group who helps ITS plan and develop the Computer Labs on campus please let me know. It is envisaged that we will be calling on you from time to time to discuss our plans and we would like to incorporate any ideas or suggestions you may have to improve the facility. If you are unable to commit to being part of a ""lab user group"" but would still like the opportunity to talk to myself and the Lab Manager in Palmerston North about your specific requirements please let me know. We are happy to meet with you in person to discuss these. There is no need to re-register your interest if you are already receiving the lab messages via email. Thanks & kind regards Barbie Yerkovich ITS Manager Massey University - Albany Private Bag 102 904 NSMC Auckland, New Zealand Email: n.rfamxwqge@massey.ac.nz Phone: +64 9 414-0800 x9476 Fax: +64 9 441-8100",Microsoft: Security code for verification,0,1
"Thanks for your purchase energy operations presentation for the analyst orientation sally : it has been a long time and i hope all is well with you and your family . brenda herod advised me that we are pending a speaker from the energy operations group . please note that we are in deadline phrase of the project and with the holiday weekend approaching , wrap up this pending item . i understand that your group is especially busy with sap and prc activities and look forward to receiving the speaker ' s name and bio . i can assist with writing the bio if that individual does not have a bio . if you have not located a candidate , how about a complete presentation to entice the speaker ? attached please find the energy operations presentation . your commitment to the orientation is appreciated and please call me at x 33597 if you have any questions . thank you .",Thanks for your purchase,0,1
"Thanks for your purchase Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..",Thanks for your purchase,0,1
Your subscription is expiring today flow w / no nom meter 1601 last deal 412219 for 10 / 00 flowed 11 / 9 meter 5192 last deal 454057 for 10 / 00 . flowed 11 / 3 - 4,Your subscription is expiring today,0,1
Action required: Confirm your identity If I get there before you after your ten billion calls and texts so help me god,Action required: Confirm your identity,0,1
"Welcome to Microsoft slow spanish accent just wondering if any of you native spanish speakers or those who have lived in central and south american spanish speaking countries know of a corrollary to the following ones for french and german . the french in france often refer to the swiss french as having very slow speech . my experience living in europe for a number of years does indicate that there is some truth to that , although i have not done any quantifiable research on the subject . the swiss germans also appear to to have a slower rate of speech than do other german speakers i know . 2 questions : 1 . do spanish speakers from central and south america refer to spanish speakers in any single country as people that typically speak slowerslower than those from other countries ? and those who faster or the fastest ? 2 . has any research been done on this subject for any of theose languages and / or for english ? please send replies directly to me at : allenjh @ cat . com or jhallen @ indiana . edu thanks jeff allen",Welcome to Microsoft,0,1
"New comment on your post [FoRK] Are your papers in order? Federal gov't to require prior permission for each flight The jackboots are at it again in the name of ""homeland security."" government-to-be-required-for-each-flight/ jb",New comment on your post,0,1
"You won $5000! enrononline - stack manager changes we have made the following modifications to the enrononline applications . stack manager changes fill order enhancements - ( effective tuesday september 25 ) ? to fill a top of stack order in stack manager , right click on the pink shaded order in the depth window of stack manager and select fill . ? the trader now has the ability to fill limit orders that appear at the top of the trader ' s stack on both sides . ? the order will now be filled at the full order volume regardless of the trader ' s stack volume . ? filling an order will not move the trader ' s price or cause a hedge to occur . resize floated stack windows - ( effective tuesday september 25 ) you will now have the ability to resize the stack window to the desired extent . website changes ( effective monday september 24 ) limit order restrictions on physical transactions - ? customers will not be allowed to transact with themselves on physical transactions . if a top of stack limit order has been placed on a physical product the counterparty or desk that placed the order will not be allowed to transact on it . ? if a customer or desk has top of stack limit orders at different prices on both the bid and offer and subsequently moves the price of one so that they are at the same price , both orders will be cancelled . the customer would have effectively transacted with himself . please call me if you have any questions . thanks . savita ( x 31787 )",You won $5000!,0,1
