word_count,sentence_count,avg_word_length,noun_count,verb_count,adj_count,adv_count,entity_count,person_count,org_count,location_count,sentiment_polarity,sentiment_subjectivity,unique_words,lexical_diversity,label,text
59,9,7.135593220338983,15,3,4,0,7,3,1,3,0.7,1.0,36,0.6101694915254238,1,Confirm your shipping address pillory frankfurter pothole borroughs veritable beggary squad watchwor
4637,205,3.339443605779599,1638,504,169,180,267,21,17,23,0.12656494253758427,0.4547397707620754,857,0.1848177701099849,1,Password changed successfully THE ULTIMATE WAY TO WORK FROM HOME THE BEST MONEY MAKING SYSTEM OF ALL
38,5,6.078947368421052,13,7,2,2,2,0,0,0,0.625,0.6,38,1.0,1,Weekly team sync notes All men's health stuff Forget about failures in bedroom for 3 month. Want to 
69,8,4.956521739130435,16,9,6,1,2,1,0,0,0.18828125,0.55,49,0.7101449275362319,1,"Document shared with you ALL MAJOR DESIGNER REPLICA W ATCHES! If you are looking for a stylish, qual"
338,8,6.121301775147929,18,15,9,2,32,0,27,2,0.17343750000000002,0.32135416666666666,177,0.5236686390532544,0,Password changed successfully Grants.gov Opportunities Posting Update The following grant opportunit
93,8,4.709677419354839,18,12,4,3,8,3,2,1,0.1285714285714286,0.5285714285714285,73,0.7849462365591398,0,"Quarterly report attached Re: [Python-Dev] How best to handle test_errno? 2008/3/13, Brett Cannon : "
526,31,2.722433460076046,205,85,9,1,54,6,12,5,0.19852941176470587,0.40392156862745093,174,0.33079847908745247,1,You have 147829 unread messages CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=
23,1,5.478260869565218,11,4,2,1,1,0,1,0,0.3333333333333333,0.7666666666666666,22,0.9565217391304348,1,Job application received Give your lady only the best Attain your growth potential with organ enhanc
162,4,4.0,50,13,11,4,22,2,1,0,0.10357142857142858,0.4178571428571428,128,0.7901234567901234,1,Final notice: Your account will be closed mlcros 0 ft update warning - january 25 th why make oracle
98,7,3.2653061224489797,23,12,7,4,2,0,1,0,0.2722222222222222,0.5135802469135803,88,0.8979591836734694,1,Office closed for holiday For every men of different ages unique decision bkjmts jpvgul s More bl rm
741,39,5.221322537112011,171,101,45,27,41,4,17,4,0.1568269096494903,0.47072615556486525,349,0.4709851551956815,0,Invoice #923919 - Payment required EuroPython 2008: Call for Participation Book Monday 7th July to W
111,11,4.7657657657657655,20,12,4,7,7,4,2,0,0.25555555555555554,0.7111111111111112,86,0.7747747747747747,0,Password changed successfully Re: [opensuse] system seems hacked... On Thursday 21 February 2008 08:
30,4,5.366666666666666,6,7,0,2,5,2,2,0,0.0,0.0,26,0.8666666666666667,1,URGENT: Your account will be suspended Attention; Email Quota exceeded. Please click below to upgrad
32,3,5.3125,7,1,6,0,5,4,0,0,0.575,0.725,19,0.59375,1,Team lunch next week Rolex is not for all. Is it for you ? Replica Classics trendy replica watches f
35,2,6.2,12,2,8,0,2,0,2,0,0.1,0.4,31,0.8857142857142857,0,Your subscription has been renewed [FoRK] OCRopus OCRopus is a state-of-the-art document analysis an
438,34,3.7054794520547945,58,39,29,26,18,5,5,0,0.09862155388471178,0.5888157894736843,194,0.4429223744292237,0,"Your order #175805 has been cancelled Re: [Python-Dev] Improved thread switching On Wed, Mar 19, 200"
36,2,5.027777777777778,9,4,3,1,2,1,1,0,0.5833333333333334,0.4833333333333333,30,0.8333333333333334,1,Newsletter for April View Our Wholesale Rolex Replica Watches Today Watches from the best brands at 
917,32,4.947655398037077,317,59,84,26,74,20,45,1,0.0653598484848485,0.30199810606060606,388,0.42311886586695746,0,Office closed for holiday [UAI] CFP: HLT-NAACL 2006 Workshop Joint Inference for NLP Call for Papers
68,3,4.705882352941177,21,6,5,3,6,1,0,0,0.22916666666666666,0.6833333333333332,58,0.8529411764705882,1,Event recap and photos Last Longer in Bed Read hundreds of testimonials from satisfied men and their
74,4,4.621621621621622,18,12,2,1,4,1,0,0,0.15,0.15,57,0.7702702702702703,0,"Your subscription is expiring today dpr timing in order to improve the timeliness of the dpr , a dea"
49,3,4.530612244897959,13,7,5,2,2,0,0,0,0.40666666666666673,0.54,39,0.7959183673469388,1,"Urgent: Update your payment method Enjoy The Sex Life You Deserve Get your free bottles today, and c"
47,5,4.574468085106383,17,6,3,0,3,0,2,0,-0.033333333333333326,0.4,39,0.8297872340425532,1,Your report is ready Improve your sex life ! Today men can forget about their worries of failure in 
100,8,4.77,19,12,3,2,15,1,4,3,0.03749999999999999,0.43750000000000006,69,0.69,1,Final notice: Your account will be closed CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Al
272,27,4.419117647058823,60,27,16,13,17,4,5,4,0.1537878787878788,0.5767602495543673,155,0.5698529411764706,0,"Q&A session tomorrow Re: [Python-3000] PEP: Cleaning out sys and the ""interpreter"" module Benjamin P"
12,2,5.833333333333333,2,3,1,0,3,0,0,0,0.13636363636363635,0.45454545454545453,12,1.0,1,Delivery scheduled for Wednesday You have 1 new voicemail. Please call 08719181503
95,13,6.136842105263158,19,10,8,6,7,0,3,1,0.1464285714285714,0.49183673469387756,76,0.8,1,Monthly statement available Lowest Viagra Prices Online! We are the largest U.S. Company specializin
284,26,3.9049295774647885,49,32,18,10,9,3,2,0,0.05524691358024691,0.5996913580246912,145,0.5105633802816901,0,Weekly team sync notes Re: [opensuse] Extensive disk i/o at startup (10.3)(rephrased posting) On Sun
100,9,4.84,17,12,3,2,14,1,4,3,0.4166666666666667,0.3166666666666667,68,0.68,1,Confirm your shipping address CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert Name: My
45,3,3.2666666666666666,11,2,1,0,6,1,2,0,0.225,0.6,41,0.9111111111111111,1,PayPal: Unusual activity on your account From Clinton Santiago B zxq u dpu y From On urb line P ha h
18,1,4.611111111111111,4,3,0,1,0,0,0,0,0.25,0.8,16,0.8888888888888888,1,"Calendar invite for TownHall Re: Love is a language spoken by everyone, but understood only by a hea"
1969,149,5.066023362112747,619,179,135,42,165,34,15,13,0.04354474548440067,0.4631978653530377,677,0.34382935500253936,0,"Event recap and photos computational linguistics eacl ' 99 call for papers , demos / posters , stude"
127,13,4.543307086614173,38,5,10,1,15,4,0,1,0.1375,0.2125,95,0.7480314960629921,0,Monthly statement available multiple etymological sources in one domain i ' m looking for examples o
230,21,4.104347826086957,29,22,10,5,22,5,6,1,0.033667582417582415,0.5921291208791207,125,0.5434782608695652,0,"You have 407855 unread messages Re: [Python-3000] raw strings and \\u On Sat, Apr 5, 2008 at 9:44 AM"
10,1,5.2,2,3,1,1,0,0,0,0,-0.25,0.4,10,1.0,0,Click here to verify your information Webpage s not available!
47,2,4.76595744680851,13,8,0,1,1,1,0,0,0.25,1.0,40,0.851063829787234,0,Confirm your shipping address Re: Restricting Senders Ki Song wrote: > How do I configure postfix to
23,3,4.3478260869565215,5,0,3,1,5,1,0,0,0.0,0.0,18,0.782608695652174,0,"Team lunch next week january 10 th daily update jeff / michelle , here is the daily update for the 1"
253,28,5.628458498023716,71,14,31,1,24,1,2,1,0.16650596877869606,0.3466023875114785,160,0.6324110671936759,0,Your order #434272 has been cancelled russian lecturer position at cornell russian lecturer position
84,5,5.083333333333333,24,16,9,3,4,0,3,0,0.3777777777777778,0.3277777777777778,57,0.6785714285714286,1,Amazon: Your order requires confirmation Get multiple orgasms by increasing your sperm volume. To bo
11,1,7.2727272727272725,4,2,0,0,2,0,2,0,0.0,0.0,11,1.0,1,Your subscription has been renewed Congratulation using radio stations National geographic
75,8,4.586666666666667,16,9,3,6,10,3,1,1,-0.05357142857142857,0.30158730158730157,53,0.7066666666666667,0,Act now: Limited time offer Re: [spambayes-dev] Initial thoughts - SpamBayes + Gmail w/ IMAP *and* P
512,28,2.8125,213,93,5,1,49,6,8,4,0.19575757575757574,0.2636363636363636,179,0.349609375,1,Survey: Help us improve CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=
19,1,6.0,5,5,1,1,0,0,0,0,0.7,0.6000000000000001,18,0.9473684210526315,1,Click here to verify your information Research has proven its effectiveness Studies show good respon
12,1,5.916666666666667,3,3,1,2,1,0,0,0,0.05,0.05,12,1.0,0,"Action required: Confirm your identity Hiya, probably coming home * weekend after next"
15,1,3.6666666666666665,2,3,0,0,1,0,0,0,0.0,0.0,14,0.9333333333333333,0,Thank you for your feedback Do you think i can move &lt;#&gt; in a week
98,9,4.714285714285714,17,20,8,6,7,0,2,0,0.13443877551020408,0.3882653061224489,66,0.673469387755102,1,"Apple ID: Verify your account Reliable software only! Need some software urgently? Purchase, downloa"
2693,123,5.212773858150761,620,282,234,111,117,15,36,4,0.1836907140478568,0.47926632890918586,878,0.32603044931303377,0,Action required: Confirm your identity From fork-admin@xent.com Sat Oct 5 17:22:20 2002 Return-Path:
62,4,5.241935483870968,13,8,8,3,2,0,2,0,0.21986531986531987,0.29865319865319867,54,0.8709677419354839,1,Action required: Confirm your identity Become a perfect lover Emphasize your affiliation with mascul
80,15,4.5625,31,10,8,5,8,1,0,0,-0.11166666666666666,0.45,77,0.9625,1,Your inquiry about pricing fwd : [ liberalize ] 62 % off vicodin . fineness typical try back big we 
8,1,6.375,4,1,0,0,2,0,1,0,0.0,0.0,8,1.0,0,Your subscription is expiring today Ryder unsold.now gibbs.
209,10,5.6124401913875595,50,19,16,2,16,2,6,2,0.27571428571428575,0.4746428571428572,128,0.6124401913875598,0,"Your Amazon account has been locked [UAI] Paper announcement: ""Abductive Theorem Proving for Analyzi"
1143,61,5.016622922134733,221,137,72,50,73,9,32,3,0.11016781077022043,0.4920244079882636,583,0.510061242344707,0,Your report is ready Return-Path:  Received: from lockergnome.com (sprocket.lockergnome.com [130.94.
80,7,4.7375,14,9,4,5,8,0,2,0,0.31354166666666666,0.6373015873015873,66,0.825,1,Your package cannot be delivered 123 Theres something in store for you! Fist-rate experience in bed
58,3,4.948275862068965,8,6,6,3,6,2,1,0,0.14619949494949494,0.5327020202020202,53,0.9137931034482759,1,Newsletter for February Face your new mate without fear We'll teach you how to grow something really
25,2,4.6,5,5,0,0,3,0,3,0,0.33291903409090906,0.45454545454545453,23,0.92,1,Your subscription has been renewed Fw: Visit to See our New Discount Shop and PRESERVE your bucks! F
25,2,4.84,8,5,2,0,2,0,1,0,1.0,1.0,25,1.0,1,You won $10000! Be the greatest lover in bed Upsize your pecker with certified and approved medicati
124,11,3.7661290322580645,23,14,4,0,3,0,2,0,0.1625,0.7541666666666668,73,0.5887096774193549,0,Project update for Mercury Re: [opensuse] true news group? On Tuesday 19 February 2008 02:16:08 am j
609,85,4.689655172413793,115,85,34,29,37,3,21,1,0.30226497113997125,0.5911782106782105,309,0.5073891625615764,1,Verify your account immediately Home Based Business Â Â Join For Free! Guaranteed Downline!Great Inc
27,1,4.296296296296297,6,4,3,4,2,0,1,0,0.6333333333333333,0.5333333333333333,26,0.9629629629629629,1,"Survey: Help us improve Tablet of happiness is here Be wise, buy your meds from the most well-known "
31,2,4.838709677419355,6,2,0,0,4,2,0,0,0.0625,0.5,30,0.967741935483871,0,"Congratulations! You have been selected URL: Date: 2002-10-01T04:34:00+01:00*Julian Glover*, who wor"
184,31,5.75,49,13,22,5,14,3,5,1,0.12050000000000001,0.4720000000000001,125,0.6793478260869565,0,Document shared with you [UAI] Australian/International PhD Students Seeked The Computer Sciences La
38,3,6.026315789473684,13,6,4,1,2,1,0,0,-0.09999999999999994,0.7222222222222222,38,1.0,1,Your report is ready Unique men's health shop Say goodbuy to bad condition. Patients can access our 
31,2,5.806451612903226,13,3,4,0,2,0,1,1,0.1875,0.4375,25,0.8064516129032258,1,Microsoft: Security code for verification Qualitative replica watches for most exacting people In ou
27,1,3.962962962962963,3,5,1,0,3,1,1,0,0.21666666666666667,0.9,27,1.0,0,Welcome to Apple If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shov
20,2,3.65,2,4,1,1,0,0,0,0,0.0,0.0,18,0.9,0,Urgent: Update your payment method He telling not to tell any one. If so treat for me hi hi hi
65,3,4.338461538461538,11,8,7,6,3,0,1,0,0.19616292798110982,0.5582054309327037,51,0.7846153846153846,1,IRS: You have a tax refund pending How To Enlarge Penis Size Amazing growth within just a few short 
18,2,4.055555555555555,3,5,1,0,1,1,0,0,-0.05,0.08333333333333334,17,0.9444444444444444,0,Office closed for holiday Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
549,29,5.072859744990892,139,59,39,25,19,5,5,3,0.014698040674603174,0.49466765873015883,287,0.5227686703096539,0,"Your receipt from Costco On Tue, 27 Aug 2002 10:15:36 -0500 (EST) Jay Lake wrote: >Second, one could"
61,6,4.672131147540983,12,9,2,5,3,1,2,0,0.1358974358974359,0.7102564102564101,54,0.8852459016393442,0,Invitation to connect on LinkedIn Hi.Brian Fahrlander wrote:> What's it take to ensure we're covered
37,3,3.3513513513513513,8,2,1,0,4,2,1,0,0.3125,0.54,37,1.0,1,Your password will expire in 24 hours From Brant Huddleston Rel wt iab pe le Dru rmz gs twh tore For
267,14,4.284644194756554,58,37,16,9,30,9,1,1,0.0268939393939394,0.19393939393939394,154,0.5767790262172284,0,"Invoice #725963 - Payment required manual wires - sign off mary , i want my name and theresa brogan "
281,22,4.409252669039146,47,34,14,17,10,2,2,1,0.16875901875901875,0.4827020202020201,168,0.597864768683274,0,New features available Re: [opensuse] Mounting an vmware virtual disk in Linux. -----BEGIN PGP SIGNE
6,1,13.833333333333334,3,1,0,0,0,0,0,0,0.0,0.0,6,1.0,1,Your inquiry about support ProductListEffectivenessShipping AddtoCartBestsellersProducts
15,1,5.333333333333333,4,4,1,1,0,0,0,0,1.0,0.3,15,1.0,1,"URGENT: Your account will be suspended Best angie offer look, medication overnite check out here"
280,23,5.392857142857143,41,15,5,4,48,9,16,1,0.17083333333333334,0.6833333333333333,148,0.5285714285714286,0,Your subscription has been renewed From fork-admin@xent.com Thu Sep 19 16:26:13 2002 Return-Path:  D
608,36,3.5246710526315788,100,58,20,9,18,0,2,1,0.10885416666666667,0.6032614087301588,208,0.34210526315789475,0,Invoice #275151 - Payment required Re: [SM-USERS] mail problem sent by webmail (mail sender differen
2216,159,4.671480144404332,552,282,135,73,218,73,15,89,0.08237983630952382,0.5122207792207789,1031,0.46525270758122744,1,Conference registration confirmed a heartwarmer : cinderella men ~ welcome to heartwarmers ~ http : 
46,4,4.739130434782608,13,7,4,0,7,0,1,0,-0.125,1.0,34,0.7391304347826086,0,IRS: You have a tax refund pending start date : 2 / 2 / 02 ; hourahead hour : 7 ; start date : 2 / 2
698,21,5.693409742120344,140,38,40,5,96,23,36,7,0.0689876443001443,0.3872984307359306,379,0.5429799426934098,0,Meeting scheduled for Wednesday [UAI] TARK X: call for papers Call for Papers Tenth conference on Th
84,7,5.726190476190476,23,11,1,3,7,0,3,0,-0.10714285714285715,0.7178571428571429,72,0.8571428571428571,0,"Confirm your shipping address [python-win32] Building pywin32 on Vista 64 Hello, I'm trying to build"
30,2,5.433333333333334,9,4,3,1,1,0,0,1,0.26,0.6799999999999999,30,1.0,0,Conference registration confirmed URL: Date: Not suppliedA hardy microbe that can withstand huge dos
17,4,5.294117647058823,3,2,0,0,1,1,0,0,0.0,0.0,16,0.9411764705882353,1,Your order #762671 has been cancelled We congratulate! You our client! Mariah Carey NudeS! Download 
111,5,4.756756756756757,37,8,6,3,8,5,0,2,0.05714285714285714,0.24642857142857144,78,0.7027027027027027,1,Office closed for holiday barrister thambo i am barrister andrew thambo an attorney of clifford alex
556,47,3.553956834532374,79,45,23,19,52,29,2,0,0.22948639455782316,0.5801360544217686,259,0.4658273381294964,0,"Monthly statement available re : yo ! vince , here is a little more info on the book bob darden is w"
157,9,4.859872611464968,25,13,12,9,15,3,4,5,-0.011742424242424243,0.41893939393939394,122,0.7770700636942676,0,"Click here to verify your information ""Leonard R. Cleavelin"" wrote: >Scat I have, unfortunately, run"
324,26,4.549382716049383,46,38,16,13,27,10,6,2,0.024729437229437226,0.5334415584415585,194,0.5987654320987654,0,Quarterly report attached Re: [Python-Dev] Proposal: from __future__ import unicode_string_literals 
72,4,5.277777777777778,19,7,8,3,7,0,1,0,0.46249999999999997,0.8250000000000001,56,0.7777777777777778,1,Password changed successfully Ranking And Reviews Of The Top 5 Penis Enlargement Products! Read hund
376,83,4.497340425531915,242,18,6,0,33,3,12,0,-0.3055555555555555,0.611111111111111,102,0.2712765957446808,0,Survey: Help us improve [Spambayes-checkins] SF.net SVN: spambayes: [3158] trunk/spambayes/spambayes
31,5,4.838709677419355,8,4,1,0,4,0,2,0,0.4089962121212121,0.4348484848484849,26,0.8387096774193549,1,Calendar invite for ReviewMeeting Looking for a watch? Visit Replica Classics QUALITY REPLICA WATCHE
498,33,4.234939759036145,94,80,33,33,15,7,0,0,0.027540106951871667,0.47305035650623894,289,0.5803212851405622,1,Claim your prize now ad - it ' s amazing how differently the girls like you when they find out you h
13,1,6.230769230769231,6,2,0,1,1,0,1,0,0.7,0.6000000000000001,13,1.0,1,"Calendar invite for Workshop Good lemuel solution purchase, medication overnite check out here"
230,9,5.895652173913043,32,20,7,2,43,13,26,2,0.06926406926406926,0.29199134199134197,150,0.6521739130434783,0,"Act now: Limited time offer [UAI] Symposium on SAT-solvers and Program Verification, at FLOC in Seat"
63,6,4.317460317460317,11,6,8,2,5,0,1,0,0.2833333333333333,0.4766666666666667,53,0.8412698412698413,1,Invitation to connect on LinkedIn helpful for your health. Dear cstheory Summer is a exact time to t
693,20,4.507936507936508,201,49,37,24,167,21,24,41,-0.08345238095238097,0.4823809523809523,443,0.6392496392496393,0,"Team lunch next week patch for lib/Pod/Escapes.pm for EBCDIC platform Hi, Here is the patch below. A"
62,8,4.387096774193548,15,5,10,2,4,0,1,0,0.22359788359788357,0.5121164021164021,54,0.8709677419354839,1,"Your report is ready Low prices for high quality. mds. Dear 3d8f2cc37a27aa843ba542ee4be3f59b, Summer"
16,2,5.0,6,2,2,1,3,0,2,0,0.16666666666666666,0.19999999999999998,16,1.0,1,Q&A session tomorrow Paris Hilton likes them big Our users come back for more - organ enhancement
61,5,4.60655737704918,13,9,10,1,4,2,1,0,0.22212962962962965,0.5851851851851853,53,0.8688524590163934,1,Action required: Confirm your identity Fast and safe male enhancement Huge love gun is pleasant to p
27,2,5.666666666666667,7,3,1,0,7,1,1,0,0.4,0.8,27,1.0,1,Delivery scheduled for Tuesday Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed &
18,1,6.388888888888889,8,3,4,0,2,0,1,0,0.7000000000000001,0.7666666666666666,17,0.9444444444444444,1,Suspicious login attempt detected Feeling more enthusiasm Man formula effective improve the formula 
42,3,6.714285714285714,3,6,3,1,3,0,3,0,0.32083333333333336,0.5541666666666666,34,0.8095238095238095,1,Amazon: Your order requires confirmation Natures Own Free Introductory Offer! Mother Nature's own al
475,30,4.8715789473684215,84,38,22,20,55,8,6,8,0.050231481481481474,0.33429783950617287,239,0.5031578947368421,0,Urgent: Update your payment method From fork-admin@xent.com Wed Oct 9 10:55:02 2002 Return-Path:  De
89,15,4.382022471910112,33,22,10,1,5,1,0,0,0.11916666666666668,0.38,87,0.9775280898876404,1,"Your subscription is expiring today it ' s not a joke stone kept a . wall , tell start , car why , o"
248,17,4.512096774193548,80,35,14,0,16,0,0,0,0.13388888888888892,0.2061111111111111,140,0.5645161290322581,0,"Quarterly report attached ets retiree planning workshop survey from enron transportation services , "
23,1,5.434782608695652,10,4,1,0,2,0,2,0,0.0,0.0,21,0.9130434782608695,1,Project update for Phoenix Psychologist endorsed products for men Men who ignore this report will re
29,3,4.137931034482759,6,3,1,0,3,0,1,0,0.27999999999999997,0.21000000000000002,21,0.7241379310344828,0,Calendar invite for TownHall Future is not what we planned for tomorrow.....! it is the result of wh
30,1,4.566666666666666,3,5,1,3,0,0,0,0,-0.8,0.8,24,0.8,1,"Verify your account immediately Do you ever notice that when you're driving, anyone going slower tha"
22,3,5.045454545454546,8,4,4,0,1,1,0,0,0.3333333333333333,0.6,18,0.8181818181818182,0,"Suspicious login attempt detected total return swap hi , vince , please see attached the updated tot"
606,63,5.419141914191419,81,27,26,7,68,28,15,2,0.09189514189514189,0.505700714629286,447,0.7376237623762376,0,Urgent: Update your payment method [ie-rant] Re: Nice wrapper for google file search Why don't you d
214,7,4.728971962616822,41,25,15,9,14,4,3,2,0.04035493827160494,0.3281635802469136,159,0.7429906542056075,0,"Calendar invite for TownHall On Tue, Sep 17, 2002 at 10:19:13AM -0700, Chuck Murcko wrote: > Probabl"
26,2,4.923076923076923,4,4,1,3,2,0,2,0,0.2375,0.6375,26,1.0,1,Password changed successfully Indeed you did not try them? Dont lose your love because of poor power
88,7,4.75,16,15,3,10,3,0,0,0,0.31642857142857145,0.552142857142857,72,0.8181818181818182,1,Survey: Help us improve 123 You wouldnt believe it but it became reality now! Excellence in bed! Cl
38,3,5.552631578947368,10,5,5,0,4,2,0,0,0.33666666666666667,0.5133333333333333,31,0.8157894736842105,1,"Team lunch next week Beautiful quartz, water-resistant Replica Watches There is our catalog of exclu"
62,9,5.887096774193548,11,9,4,2,3,1,1,0,0.23333333333333336,0.6666666666666666,52,0.8387096774193549,0,PayPal: Unusual activity on your account [Bug 5645] Transition to explicit untainting in modules use
942,50,6.3588110403397025,98,31,28,5,230,56,82,77,0.25624481901077645,0.49596803905314546,528,0.5605095541401274,0,Your payment has failed - update now [UAI] 2004 IEEE International Conference on Advances in Intelli
69,3,4.666666666666667,18,9,6,6,3,0,0,1,0.22554112554112551,0.49945887445887444,55,0.7971014492753623,1,New comment on your post Increase Your Penis Width (Girth) By upto 20%. Try it today - you have noth
41,3,3.3902439024390243,6,2,1,1,4,2,1,1,0.0,0.0,39,0.9512195121951219,1,Calendar invite for Workshop From Kenny Otero P xyw har wyp ma gc cy On jk line Over 2 Million Pre e
38,4,5.2368421052631575,6,4,3,2,3,3,0,0,0.39142857142857146,0.7439285714285714,32,0.8421052631578947,1,Your order #267919 has been cancelled High Quality Rolex Replica Watches Therefore it is very import
437,24,5.274599542334096,66,35,14,8,71,13,17,1,-0.04264069264069265,0.446969696969697,244,0.5583524027459954,0,URGENT: Your account will be suspended From fork-admin@xent.com Mon Aug 26 22:38:51 2002 Return-Path
24,3,3.2916666666666665,6,4,1,1,1,1,0,0,-0.6999999999999998,0.6666666666666666,22,0.9166666666666666,0,URGENT: Your account will be suspended That's y i said it's bad dat all e gals know u... Wat u doing
93,7,3.6989247311827955,26,6,3,1,6,1,2,0,0.2125,0.43125,53,0.5698924731182796,0,Action required: Confirm your identity Re: Problem with or function chiel 写道: > > if ($$result_t{$op
2258,190,4.065987599645704,409,255,134,128,190,42,41,5,0.18389512883131995,0.4984148922630597,647,0.2865367581930912,0,Welcome to PayPal [duodenalswitch] Digest Number 13726 Duodenal Switch obesity surgery support Duode
209,58,4.526315789473684,48,22,17,15,11,2,3,0,0.17185185185185192,0.5250925925925927,140,0.6698564593301436,0,Your order #867403 has been cancelled Tabor J. Wells wrote: > And where does it say production-ready
57,7,4.982456140350878,16,3,1,5,4,1,1,2,-0.125,1.0,45,0.7894736842105263,0,Thank you for your feedback arizona and the web everybody : the url for linguistics at the universit
291,19,4.041237113402062,47,27,14,12,29,3,8,7,0.21666666666666667,0.5369791666666666,149,0.5120274914089347,0,Claim your prize now [opensuse] [Heretic question] Syncing Windows Mobile devices I've been using Pa
350,21,5.3428571428571425,72,41,30,13,31,3,15,2,0.08726406926406925,0.45637229437229426,233,0.6657142857142857,0,Final notice: Your account will be closed Protected from a malware infestation? - VIPRE Ent is comin
69,12,5.405797101449275,13,13,3,3,2,0,2,0,0.36,0.62,42,0.6086956521739131,1,Welcome to Apple Update your payment information. ----------------------------- --------------------
15,1,5.266666666666667,3,3,3,1,0,0,0,0,0.6,0.6333333333333334,15,1.0,1,"Document shared with you Good cletis proposition look, pills safe and effective check out here"
61,5,4.655737704918033,15,5,5,2,7,1,0,0,0.25,0.4791666666666667,53,0.8688524590163934,1,Thanks for your purchase Thousands of products Dear c202f8eb239faf8d4b0a5c6a41cde453 Summer is a gre
774,45,4.285529715762274,161,67,48,10,24,4,3,1,0.05269510582010582,0.42310405643738985,274,0.35400516795865633,0,Meeting scheduled for Monday Re: FW: [UAI] ECML-PKDD Discovery Challenge 2006: Call for Participatio
244,20,5.110655737704918,64,12,19,1,43,17,2,2,-0.027380952380952377,0.5089285714285714,153,0.6270491803278688,0,Thank you for your feedback journal of language and linguistics vol 16 . 2 ( january - june 1998 ) j
305,23,4.770491803278689,52,40,24,17,11,2,5,0,0.07308226495726496,0.4045886752136752,198,0.6491803278688525,0,Netflix: Update your billing information Re: Pbl.spamhaus.org down? > From: Bob Amen > Organization:
18,2,3.8333333333333335,3,4,2,1,0,0,0,0,-0.14793956043956044,0.6308791208791209,16,0.8888888888888888,1,Act now: Limited time offer Pretty Hot Babes kbUICnn MILF raw fucked on the couch!! >>>
29,4,4.413793103448276,6,4,0,2,6,0,0,0,0.0,0.0,27,0.9310344827586207,0,Delivery scheduled for Friday Re: Netball Thursday nights Hi guys. Pucker up is on at 8.20pm on Thur
57,6,5.0,15,4,2,1,5,2,1,0,-0.125,1.0,53,0.9298245614035088,0,"Netflix: Update your billing information Re: [Python-3000] Equality of range objects On Tue, Apr 8, "
126,9,5.507936507936508,21,10,3,0,25,5,5,0,0.016666666666666677,0.21666666666666667,76,0.6031746031746031,0,Confirm your shipping address From rssfeeds@jmason.org Thu Sep 26 16:43:33 2002 Return-Path:  Delive
60,4,5.066666666666666,12,8,6,2,3,0,0,0,0.246875,0.65,50,0.8333333333333334,1,Newsletter for April Change your weakness to power Usage of this formula accounts for many great ach
27,1,5.481481481481482,6,3,7,2,0,0,0,0,0.5104166666666667,0.65625,26,0.9629629629629629,1,Your refund is ready to be claimed Great choice of trimming rep1!c@s Fine mechanical craftsmanship t
79,7,4.886075949367089,15,15,3,5,5,0,0,0,0.165625,0.40625,68,0.8607594936708861,1,Your inquiry about pricing 123 I got something to tell you! Inspired performance in bed! Clinically 
2243,165,4.719126170307624,467,201,88,59,175,31,18,3,0.04166703409758964,0.41543797766019996,588,0.2621489077128845,0,Delivery scheduled for Friday Re: [opensuse] [OT] How much power does a PC really consume? Carlos E.
19,3,6.473684210526316,6,3,2,1,1,0,0,0,0.15714285714285714,0.4857142857142857,17,0.8947368421052632,0,"You have 329595 unread messages congratulations vince , congratulations on your promotion to managin"
239,11,4.949790794979079,35,14,14,4,28,0,8,5,0.15121237889095032,0.44065312993884426,152,0.6359832635983264,0,"New features available 2008 Graduation attendance update Hello, Please find below the final update o"
37,2,5.4324324324324325,14,1,4,3,4,0,2,0,0.21875,0.73125,36,0.972972972972973,1,"Your receipt from HomeDepot Solution better, if you at night Casanova low-priced package price reduc"
146,5,4.075342465753424,27,25,7,5,6,0,4,0,-0.02923351158645277,0.3277183600713012,95,0.6506849315068494,0,Your Chase account has been compromised [opensuse] Trouble reformatting a HDD I have bought a extern
18,2,4.944444444444445,7,2,2,0,1,0,1,0,0.5,0.5,18,1.0,1,Project update for Mercury A better way to give up smoking. Stole her heart with awnoderful potence 
410,28,3.9365853658536585,65,49,14,8,21,7,3,0,0.08681818181818182,0.5989772727272726,165,0.4024390243902439,0,Document shared with you Re: Postfix not using correct command (HELO vs EHLO) * Jordan : > On 3/5/08
406,22,4.490147783251231,82,43,10,9,11,4,2,0,0.21390977443609022,0.6654553049289892,185,0.45566502463054187,0,Office closed for holiday Re: Autoresponder Hi Nigel thats exactly how we did it: /etc/postfix/maste
144,13,4.423611111111111,28,19,6,6,9,2,3,0,0.21223776223776225,0.5727272727272728,107,0.7430555555555556,0,"Click here to verify your information Re: [opensuse] Syncing Blackberry on Linux Hi. El Jueves, 21 d"
